V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Highest qualification_codelist,Highest qualification,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
17.07459583,7.689586212,457,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault with injury,,25-34,,Male
1.489811361,1.134901813,1159,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault with injury,,25-34,,Male
15.31550486,8.482933559,240,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with injury,,25-34,,Male
8.473047968,6.187952646,330,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault with injury,,25-34,,Male
0,0,71,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault with injury,,25-34,,Male
5.502943007,3.5413417,483,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault with injury,,35-44,,Male
5.927245986,3.116810714,1364,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault with injury,,35-44,,Male
3.300189012,3.298602169,265,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with injury,,35-44,,Male
2.692307211,2.685808902,443,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault with injury,,35-44,,Male
0,0,120,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault with injury,,35-44,,Male
9.637624726,5.595192712,581,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault with injury,,45-54,,Male
7.73055045,4.472838106,1244,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault with injury,,45-54,,Male
6.981925452,4.205397246,380,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with injury,,45-54,,Male
8.030434845,6.386980623,628,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault with injury,,45-54,,Male
33.25831604,19.03785258,94,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault with injury,,45-54,,Male
0,0,611,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault with injury,,55-64,,Male
3.604742961,2.135548514,1083,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault with injury,,55-64,,Male
0,0,496,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with injury,,55-64,,Male
1.696894504,1.698340612,414,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault with injury,,55-64,,Male
0,0,109,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault with injury,,55-64,,Male
1.558376182,1.557613948,574,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault with injury,,65-74,,Male
1.524695923,1.222300154,899,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault with injury,,65-74,,Male
1.454000197,1.068714682,785,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with injury,,65-74,,Male
4.746702419,4.742154895,290,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault with injury,,65-74,,Male
0,0,151,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault with injury,,65-74,,Male
0,0,355,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,510,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,766,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,117,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault with injury,,75+,,Male
52.44234188,13.42194579,832,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,16-24,,All adults
23.40817,8.790338359,705,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,16-24,,All adults
47.35573637,18.31782008,244,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,16-24,,All adults
49.04911729,12.30029783,726,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,16-24,,All adults
34.23990366,28.4203438,69,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,16-24,,All adults
27.94498142,4.001950829,6091,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,16+,,All adults
18.78431329,1.929483939,14072,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,16+,,All adults
13.40899497,2.433069069,7262,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,16+,,All adults
22.97024472,3.430885416,6413,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,16+,,All adults
22.88728254,5.995039758,1467,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,16+,,All adults
34.74859714,7.64471235,943,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,25-34,,All adults
19.65895408,3.650955472,2736,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,25-34,,All adults
41.0637659,16.83179083,540,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,25-34,,All adults
22.03139066,8.840253658,873,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,25-34,,All adults
11.97121866,8.475644047,200,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,25-34,,All adults
25.22321556,8.314498924,919,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,35-44,,All adults
15.55105123,3.002203163,3134,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,35-44,,All adults
22.32837961,7.073993058,550,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,35-44,,All adults
28.37832208,9.476261824,972,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,35-44,,All adults
30.68527,22.76019843,217,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,35-44,,All adults
20.43275704,8.002806565,1054,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,45-54,,All adults
34.99241253,6.579692642,2682,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,45-54,,All adults
8.388383313,4.205378712,762,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,45-54,,All adults
17.81672186,5.373076646,1496,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,45-54,,All adults
64.49415297,22.4907076,192,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,45-54,,All adults
10.51422499,4.491408306,998,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,55-64,,All adults
13.57146064,3.529112281,2160,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,55-64,,All adults
11.33184002,6.815646822,1122,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,55-64,,All adults
11.6080102,5.948876117,1150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,55-64,,All adults
15.27014321,12.01827332,212,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,55-64,,All adults
12.23763781,6.628505642,852,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,65-74,,All adults
4.647098881,1.858395167,1700,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,65-74,,All adults
7.091286438,2.640418752,1897,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,65-74,,All adults
5.657390141,3.552492701,821,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,65-74,,All adults
0,0,300,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,65-74,,All adults
1.501059463,1.489447656,493,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,75+,,All adults
1.332445715,0.944636722,955,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,75+,,All adults
0.613711103,0.433856032,2147,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,75+,,All adults
0,0,375,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,75+,,All adults
12.20756188,7.214329538,277,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,75+,,All adults
19.24114632,6.90797427,431,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,16-24,,Female
16.62499236,13.55546257,387,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,16-24,,Female
11.21384943,11.17521821,104,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,16-24,,Female
27.45752405,9.244206023,393,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,16-24,,Female
0,0,39,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,16-24,,Female
17.75186396,3.756814319,2629,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,16+,,Female
18.39946634,2.829930914,7495,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,16+,,Female
7.920348825,1.947823767,4190,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,16+,,Female
12.74601649,2.725489126,3825,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,16+,,Female
12.39807235,5.469056476,775,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,16+,,Female
28.50605315,10.48657055,486,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,25-34,,Female
17.75307721,4.564800176,1577,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,25-34,,Female
23.43257886,14.89217701,300,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,25-34,,Female
20.70714283,13.3192281,543,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,25-34,,Female
11.98798773,11.90924906,129,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,25-34,,Female
19.41824812,6.85323729,436,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,35-44,,Female
15.89394613,4.295208231,1770,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,35-44,,Female
28.28093876,11.56727726,285,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,35-44,,Female
13.32174047,7.098114984,529,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,35-44,,Female
25.65162918,25.65187021,97,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,35-44,,Female
17.74687319,14.64263218,473,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,45-54,,Female
33.85821703,9.466661131,1438,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,45-54,,Female
9.841008639,7.350208566,382,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,45-54,,Female
10.40847506,3.743591574,868,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,45-54,,Female
13.75421237,13.69280136,98,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,45-54,,Female
16.14375166,7.510420045,387,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,55-64,,Female
17.20569231,6.503854441,1077,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,55-64,,Female
6.426246623,3.262652301,626,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,55-64,,Female
4.809919145,2.692389135,736,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,55-64,,Female
30.71640075,24.12051056,103,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,55-64,,Female
0,0,278,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,65-74,,Female
6.891492093,3.6527176,801,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,65-74,,Female
4.780243594,3.339621692,1112,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,65-74,,Female
3.630955301,2.110520117,531,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,65-74,,Female
0,0,149,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,65-74,,Female
0,0,138,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,75+,,Female
0,0,445,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,75+,,Female
0.936588704,0.662438085,1381,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,75+,,Female
0,0,225,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,75+,,Female
6.430813606,6.414597837,160,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,75+,,Female
84.75590801,25.53294123,401,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,16-24,,Male
30.46611943,11.11894955,318,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,16-24,,Male
68.50018631,28.15664198,140,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,16-24,,Male
70.12132142,22.56634552,333,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,16-24,,Male
73.34947393,60.72924729,30,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,16-24,,Male
35.6094984,6.436489807,3462,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,16+,,Male
19.17186168,2.605716659,6577,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,16+,,Male
20.25967725,4.916779809,3072,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,16+,,Male
36.19573343,6.932923594,2588,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,16+,,Male
33.71965373,10.78482839,692,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,16+,,Male
39.81762454,10.92624738,457,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,25-34,,Male
21.66807345,5.827157681,1159,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,25-34,,Male
55.76264745,28.23047646,240,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,25-34,,Male
23.5518883,11.25642151,330,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,25-34,,Male
11.95035009,11.91373442,71,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,25-34,,Male
29.69489326,13.00796809,483,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,35-44,,Male
15.16332939,4.176951951,1364,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,35-44,,Male
16.6329629,8.399169918,265,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,35-44,,Male
44.77633586,18.1755799,443,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,35-44,,Male
34.09404104,34.04414493,120,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,35-44,,Male
22.60139978,8.382063707,581,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,45-54,,Male
36.12990094,9.236278111,1244,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,45-54,,Male
6.981925452,4.205397246,380,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,45-54,,Male
27.6584098,11.48021564,628,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,45-54,,Male
114.0482159,41.47013265,94,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,45-54,,Male
6.993238139,5.679388695,611,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,55-64,,Male
10.23811015,3.192551913,1083,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,55-64,,Male
17.34908322,14.62304694,496,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,55-64,,Male
23.20645501,15.40907782,414,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,55-64,,Male
0,0,109,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,55-64,,Male
18.45354198,10.01707029,574,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,65-74,,Male
2.757067391,1.504850085,899,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,65-74,,Male
10.50938719,4.397663953,785,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,65-74,,Male
9.493404839,9.484309789,290,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,65-74,,Male
0,0,151,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,65-74,,Male
2.187515329,2.170576032,355,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault,,75+,,Male
2.50014754,1.771472755,510,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault,,75+,,Male
0,0,766,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault,,75+,,Male
0,0,150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault,,75+,,Male
20.33947003,14.79015536,117,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault,,75+,,Male
37.05682563,11.65973301,832,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault with no injury,,16-24,,All adults
19.01026235,8.289801856,705,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault with no injury,,16-24,,All adults
25.03902042,11.64311427,244,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,16-24,,All adults
22.21020894,6.722345361,726,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault with no injury,,16-24,,All adults
13.91112163,13.84641524,69,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Common assault with no injury,,16-24,,All adults
18.72418446,3.338165221,6091,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Common assault with no injury,,16+,,All adults
13.86550656,1.64427604,14072,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Common assault with no injury,,16+,,All adults
9.186593198,2.059495174,7262,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Common assault with no injury,,16+,,All adults
14.80848792,2.597471521,6413,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Common assault with no injury,,16+,,All adults
