V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Ethnic group_codelist,Ethnic group,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
0,0,210,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault with injury,,25-34,,Male
0,0,64,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault with injury,,25-34,,Male
11.06356704,11.116634,46,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault with injury,,25-34,,Male
0,0,31,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault with injury,,25-34,,Male
8.181528959,2.475500086,1908,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault with injury,,25-34,,Male
6.104506517,4.398998279,294,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault with injury,,35-44,,Male
0,0,98,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault with injury,,35-44,,Male
12.72237548,12.78588537,35,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault with injury,,35-44,,Male
0,0,40,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault with injury,,35-44,,Male
4.716428563,2.104068111,2209,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault with injury,,35-44,,Male
0,0,156,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault with injury,,45-54,,Male
0,0,99,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault with injury,,45-54,,Male
48.03801554,48.4217416,21,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault with injury,,45-54,,Male
20.20084531,20.16239158,35,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault with injury,,45-54,,Male
9.41234605,3.060789354,2620,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault with injury,,45-54,,Male
0,0,95,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault with injury,,55-64,,Male
0,0,83,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault with injury,,55-64,,Male
0,0,18,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault with injury,,55-64,,Male
0,0,29,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault with injury,,55-64,,Male
1.923953175,1.01203049,2491,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault with injury,,55-64,,Male
0,0,67,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault with injury,,65-74,,Male
0,0,23,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault with injury,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault with injury,,65-74,,Male
0,0,14,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault with injury,,65-74,,Male
1.861295378,0.836884077,2599,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault with injury,,65-74,,Male
0,0,50,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,26,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault with injury,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault with injury,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,1811,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault with injury,,75+,,Male
10.28162047,8.99012516,204,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,16-24,,All adults
22.44025137,13.73855718,93,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,16-24,,All adults
11.46544086,11.49175085,77,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,16-24,,All adults
9.415204732,9.470998929,43,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,16-24,,All adults
49.98776903,7.792735316,2166,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,16-24,,All adults
8.78614324,2.836821439,1956,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,16+,,All adults
16.96535085,4.507993287,1026,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,16+,,All adults
31.72744157,13.21735564,370,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,16+,,All adults
11.51077292,5.584593525,349,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,16+,,All adults
21.4748429,1.50387597,31673,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,16+,,All adults
10.75267203,6.894646531,498,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,25-34,,All adults
14.48905653,8.074057584,185,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,25-34,,All adults
28.39842297,19.39786017,104,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,25-34,,All adults
12.77695997,12.72529439,76,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,25-34,,All adults
27.06706528,3.858036003,4439,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,25-34,,All adults
9.164687343,4.535428976,563,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,35-44,,All adults
33.55609323,13.72652507,262,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,35-44,,All adults
85.51958795,58.43116286,79,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,35-44,,All adults
19.53969288,15.82345025,88,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,35-44,,All adults
19.97572699,3.152120656,4809,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,35-44,,All adults
13.29733752,7.133344693,295,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,45-54,,All adults
13.16543505,7.955679102,234,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,45-54,,All adults
33.34494047,24.64763472,55,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,45-54,,All adults
11.93973542,11.92356541,62,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,45-54,,All adults
27.56668789,3.918066588,5545,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,45-54,,All adults
0,0,197,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,55-64,,All adults
0,0,147,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,55-64,,All adults
0,0,33,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,55-64,,All adults
0,0,44,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,55-64,,All adults
13.46717569,2.652582684,5234,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,55-64,,All adults
0,0,116,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,65-74,,All adults
0,0,63,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,65-74,,All adults
0,0,10,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,65-74,,All adults
0,0,27,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,65-74,,All adults
6.821740205,1.630009498,5374,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,65-74,,All adults
0,0,83,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,75+,,All adults
0,0,42,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,75+,,All adults
0,0,12,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,75+,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,75+,,All adults
1.633617615,0.606464701,4106,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,75+,,All adults
2.801136146,2.812082004,104,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,16-24,,Female
25.19677458,19.43093126,51,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,16-24,,Female
24.26690812,24.33726251,42,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,16-24,,Female
0,0,18,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,16-24,,Female
21.61787806,6.15946512,1144,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,16-24,,Female
6.506266487,2.761465054,984,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,16+,,Female
17.20025974,6.214377629,591,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,16+,,Female
22.71445722,12.85972482,206,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,16+,,Female
8.522025028,6.681364314,171,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,16+,,Female
15.27132399,1.634125279,17013,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,16+,,Female
4.982432227,4.986668584,288,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,25-34,,Female
21.21947684,13.44797512,121,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,25-34,,Female
47.71538584,38.98426119,58,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,25-34,,Female
24.68415821,24.43881387,45,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,25-34,,Female
21.58785925,4.722295807,2531,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,25-34,,Female
9.633153753,7.877562071,269,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,35-44,,Female
31.70163941,18.18538563,164,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,35-44,,Female
0,0,44,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,35-44,,Female
7.74411768,7.785694234,48,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,35-44,,Female
18.0314839,3.591037647,2600,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,35-44,,Female
17.71376509,10.7355708,139,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,45-54,,Female
4.230931399,4.234484339,135,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,45-54,,Female
21.35602463,21.31582204,34,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,45-54,,Female
0,0,27,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,45-54,,Female
22.80905096,5.389428398,2925,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,45-54,,Female
0,0,102,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,55-64,,Female
0,0,64,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,55-64,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,55-64,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,55-64,,Female
13.25152784,3.152672977,2743,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,55-64,,Female
0,0,49,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,65-74,,Female
0,0,40,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,65-74,,Female
0,0,13,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,65-74,,Female
4.575708628,1.731777542,2775,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,65-74,,Female
0,0,33,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,75+,,Female
0,0,16,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,75+,,Female
1.00013285,0.590812198,2295,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,75+,,Female
17.09150829,16.90064678,100,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,16-24,,Male
19.4628781,19.37517341,42,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,16-24,,Male
0,0,35,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,16-24,,Male
15.93347062,16.10435577,25,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,16-24,,Male
77.25849113,14.03891439,1022,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,16-24,,Male
10.87075858,4.804609216,972,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,16+,,Male
16.6894495,6.528981786,435,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,16+,,Male
40.31645679,22.70929624,164,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,16+,,Male
14.08966775,8.64619959,178,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,16+,,Male
28.0190435,2.563202109,14660,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,16+,,Male
16.81049024,13.11654496,210,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,25-34,,Male
5.530662117,5.557869412,64,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,25-34,,Male
11.06356704,11.116634,46,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,25-34,,Male
0,0,31,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,25-34,,Male
32.4763084,6.089545029,1908,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,25-34,,Male
8.784759385,5.150902926,294,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,35-44,,Male
36.21172269,20.84559518,98,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,35-44,,Male
172.9863162,117.8734485,35,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,35-44,,Male
32.87932716,32.28102802,40,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,35-44,,Male
21.98165393,5.149331509,2209,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,35-44,,Male
9.617267675,9.562257468,156,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,45-54,,Male
24.43481123,17.07895172,99,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,45-54,,Male
48.03801554,48.4217416,21,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,45-54,,Male
20.20084531,20.16239158,35,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,45-54,,Male
32.50753813,5.813142079,2620,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,45-54,,Male
0,0,95,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,55-64,,Male
0,0,83,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,55-64,,Male
0,0,18,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,55-64,,Male
0,0,29,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,55-64,,Male
13.69275011,4.296932724,2491,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,55-64,,Male
0,0,67,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,65-74,,Male
0,0,23,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,65-74,,Male
0,0,14,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,65-74,,Male
9.254651321,2.820130154,2599,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,65-74,,Male
0,0,50,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault,,75+,,Male
0,0,26,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault,,75+,,Male
2.48850472,1.18035867,1811,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Common assault,,75+,,Male
0,0,204,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Common assault with no injury,,16-24,,All adults
12.97362657,10.01866587,93,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Common assault with no injury,,16-24,,All adults
11.46544086,11.49175085,77,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Common assault with no injury,,16-24,,All adults
0,0,43,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Common assault with no injury,,16-24,,All adults
