V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Structure of household_codelist,Structure of household,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
10.36953185,4.384100487,890,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Theft from the person,,45-54,,Male
0,0,48,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Theft from the person,,45-54,,Male
4.591923688,1.499538696,1994,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Theft from the person,,45-54,,Male
0,0,149,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Theft from the person,,55-64,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Theft from the person,,55-64,,Male
4.71573741,1.700682664,2560,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Theft from the person,,55-64,,Male
23.28744935,23.17573902,35,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Theft from the person,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Theft from the person,,65-74,,Male
3.22743195,1.330108125,2669,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Theft from the person,,65-74,,Male
0,0,13,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Theft from the person,,75+,,Male
0.397290299,0.397274593,1886,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Theft from the person,,75+,,Male
45.15453588,9.724475581,658,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,16-24,,All adults
26.34569452,13.25473579,147,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,16-24,,All adults
46.56075618,6.288572391,1783,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,16-24,,All adults
19.60172483,2.029440069,7681,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,16+,,All adults
31.87223853,5.37825224,1781,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,16+,,All adults
22.24259363,1.319545316,25958,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,16+,,All adults
14.06214821,2.953232201,1907,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,25-34,,All adults
40.11479207,10.7737316,680,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,25-34,,All adults
33.91262962,3.932668904,2722,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,25-34,,All adults
17.97316911,3.078933656,3163,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,35-44,,All adults
28.28080234,8.413388696,587,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,35-44,,All adults
30.46241372,5.261228175,2066,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,35-44,,All adults
16.00590716,3.6116024,1635,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,45-54,,All adults
23.26747992,8.207985893,331,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,45-54,,All adults
18.29648516,2.669116873,4230,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,45-54,,All adults
3.834439699,3.834979659,240,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,55-64,,All adults
39.06971604,38.57520146,27,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,55-64,,All adults
15.59179708,2.174539059,5397,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,55-64,,All adults
14.4552693,14.42905098,55,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,65-74,,All adults
11.38067378,1.655042779,5530,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,65-74,,All adults
0,0,23,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,75+,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,75+,,All adults
9.514861801,1.671188159,4230,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,75+,,All adults
36.9340486,11.06400271,367,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,16-24,,Female
27.26599991,13.70962493,143,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,16-24,,Female
54.89046368,9.787130877,853,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,16-24,,Female
20.87949877,2.837849992,4111,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,16+,,Female
33.45673413,5.902678326,1609,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,16+,,Female
22.08504329,1.780311134,13263,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,16+,,Female
15.12068661,4.062158353,1173,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,25-34,,Female
39.88186883,11.49565021,637,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,25-34,,Female
32.45743717,5.417391382,1234,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,25-34,,Female
25.47241813,5.016137404,1705,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,35-44,,Female
29.82469832,9.253634933,525,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,35-44,,Female
43.10614562,10.2155011,898,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,35-44,,Female
11.88578676,4.382652872,745,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,45-54,,Female
27.5490306,9.725858612,283,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,45-54,,Female
16.10638911,3.166304764,2236,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,45-54,,Female
0,0,91,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,55-64,,Female
66.2049739,64.25081723,16,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,55-64,,Female
12.34643458,2.430605483,2837,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,55-64,,Female
0,0,20,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,65-74,,Female
10.4722815,1.935336092,2861,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,65-74,,Female
0,0,10,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,75+,,Female
11.9990866,2.437652475,2344,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,75+,,Female
54.57825734,16.74665325,291,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,16-24,,Male
39.51965394,8.033488491,930,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,16-24,,Male
18.27154437,2.938654241,3570,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,16+,,Male
18.34035951,9.370145269,172,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,16+,,Male
22.39760888,1.859196695,12695,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,16+,,Male
12.64253123,4.269095574,734,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,25-34,,Male
42.81311029,25.44657508,43,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,25-34,,Male
34.90082484,5.511185626,1488,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,25-34,,Male
10.03652717,3.454977663,1458,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,35-44,,Male
16.38525712,16.27703214,62,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,35-44,,Male
21.084895,5.185920643,1168,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,35-44,,Male
19.24278466,5.471625845,890,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,45-54,,Male
0,0,48,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,45-54,,Male
20.72441441,4.421069197,1994,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,45-54,,Male
6.209531983,6.210398753,149,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,55-64,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,55-64,,Male
19.06557101,3.694677342,2560,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,55-64,,Male
23.28744935,23.17573902,35,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal theft,,65-74,,Male
12.36694035,2.747641958,2669,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,65-74,,Male
0,0,13,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal theft,,75+,,Male
6.250268273,2.17367666,1886,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal theft,,75+,,Male
118.0223878,22.40789378,658,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,16-24,,All adults
113.5417961,40.58409509,147,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,16-24,,All adults
113.4726126,11.72135995,1783,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,16-24,,All adults
58.69564719,4.945777766,7681,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,16+,,All adults
92.29319739,10.52324945,1781,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,16+,,All adults
47.15651676,2.301525958,25958,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,16+,,All adults
41.12085869,7.069466407,1907,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,25-34,,All adults
129.7092246,20.45460515,680,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,25-34,,All adults
66.4139857,6.729267408,2722,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,25-34,,All adults
40.40293963,5.019183298,3163,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,35-44,,All adults
53.72139664,11.50504608,587,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,35-44,,All adults
67.33175291,8.37533954,2066,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,35-44,,All adults
80.64368306,13.63034955,1635,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,45-54,,All adults
70.6948977,22.79518942,331,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,45-54,,All adults
45.67136221,4.921956057,4230,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,45-54,,All adults
37.85972963,21.00747214,240,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,55-64,,All adults
39.06971604,38.57520146,27,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,55-64,,All adults
29.50909457,3.380447278,5397,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,55-64,,All adults
14.4552693,14.42905098,55,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,65-74,,All adults
19.40439429,2.369163126,5530,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,65-74,,All adults
0,0,23,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,75+,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,75+,,All adults
11.82846069,1.797515701,4230,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,75+,,All adults
67.74945444,14.46728885,367,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,16-24,,Female
103.9280529,40.2782204,143,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,16-24,,Female
97.80521707,15.04844751,853,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,16-24,,Female
47.65002036,5.371496284,4111,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,16+,,Female
97.86117366,11.58861056,1609,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,16+,,Female
39.65411899,2.725747366,13263,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,16+,,Female
34.50791264,7.608125553,1173,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,25-34,,Female
134.4139659,21.91624741,637,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,25-34,,Female
53.82426395,8.129943462,1234,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,25-34,,Female
40.03458342,6.519609802,1705,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,35-44,,Female
57.2707009,12.73988813,525,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,35-44,,Female
75.23248338,13.41583519,898,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,35-44,,Female
76.4519284,20.58358864,745,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,45-54,,Female
83.70377484,26.9319158,283,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,45-54,,Female
36.29624372,5.46377956,2236,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,45-54,,Female
8.907849624,8.886916899,91,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,55-64,,Female
66.2049739,64.25081723,16,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,55-64,,Female
28.283988,4.372723383,2837,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,55-64,,Female
0,0,20,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,65-74,,Female
15.7843803,2.629855644,2861,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,65-74,,Female
0,0,10,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,75+,,Female
13.53264849,2.535481176,2344,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,75+,,Female
175.6537794,45.45873667,291,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,16-24,,Male
126.716263,17.16956998,930,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,16-24,,Male
70.19429842,8.214336435,3570,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,16+,,Male
44.74167301,18.81679902,172,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,16+,,Male
54.53819586,3.533903778,12695,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,16+,,Male
49.98955018,13.04080462,734,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,25-34,,Male
75.20676583,40.22020496,43,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,25-34,,Male
74.96344104,9.844648989,1488,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,25-34,,Male
40.79278017,7.463944799,1458,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,35-44,,Male
26.37440592,19.01918875,62,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,35-44,,Male
61.47199185,10.80358821,1168,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,35-44,,Male
83.93683838,18.0506862,890,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,45-54,,Male
0,0,48,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,45-54,,Male
56.06457053,8.309259771,1994,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,45-54,,Male
55.79282864,33.45676369,149,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,55-64,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,55-64,,Male
30.8204252,5.055218575,2560,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,55-64,,Male
23.28744935,23.17573902,35,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All personal crime,,65-74,,Male
23.33474341,4.015081552,2669,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,65-74,,Male
0,0,13,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All personal crime,,75+,,Male
9.588936935,2.509674128,1886,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All personal crime,,75+,,Male
14.01878657,5.311483985,658,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,16-24,,All adults
71.9258338,37.87016465,147,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,16-24,,All adults
29.54958602,6.591173189,1783,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,16-24,,All adults
18.5211914,2.57805483,7681,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,16+,,All adults
26.60245285,6.05200257,1781,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,16+,,All adults
11.99767966,1.24177183,25958,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,16+,,All adults
18.76086666,5.662552814,1907,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,25-34,,All adults
31.99251352,9.968568215,680,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,25-34,,All adults
14.70159681,2.841797904,2722,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,25-34,,All adults
13.11522761,3.007899072,3163,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,35-44,,All adults
11.0037696,5.117683255,587,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,35-44,,All adults
17.93447737,4.781307743,2066,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,35-44,,All adults
29.21367547,6.866070589,1635,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,45-54,,All adults
17.39001792,9.276458741,331,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,45-54,,All adults
13.09956631,3.059033509,4230,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,45-54,,All adults
34.02528993,20.66381201,240,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,55-64,,All adults
0,0,27,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,55-64,,All adults
7.585558285,1.959828546,5397,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,55-64,,All adults
0,0,55,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,65-74,,All adults
5.374763616,1.483599567,5530,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,65-74,,All adults
0,0,23,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,75+,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,75+,,All adults
1.578657562,0.586071654,4230,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,75+,,All adults
6.919940034,5.220706302,367,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,16-24,,Female
60.85836554,37.14859357,143,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,16-24,,Female
12.09640583,5.966830916,853,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,16-24,,Female
11.89684204,2.843045931,4111,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,16+,,Female
27.02688095,6.529115847,1609,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,16+,,Female
7.65551256,1.237112076,13263,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,16+,,Female
11.97720436,5.463504468,1173,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,25-34,,Female
31.95788629,10.47219555,637,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,25-34,,Female
8.652986542,2.98400176,1234,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,25-34,,Female
7.376018035,2.482917779,1705,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,35-44,,Female
12.43192405,5.780166308,525,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,35-44,,Female
17.08251537,5.980854991,898,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,35-44,,Female
26.15212695,11.76149919,745,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,45-54,,Female
20.59003113,10.9658795,283,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,45-54,,Female
9.940337908,3.384370815,2236,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,45-54,,Female
8.907849624,8.886916899,91,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,55-64,,Female
0,0,16,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,55-64,,Female
7.938043854,2.5509546,2837,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,55-64,,Female
0,0,20,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,65-74,,Female
3.700582675,1.616955896,2861,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,65-74,,Female
0,0,10,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,75+,,Female
0.977556801,0.57748184,2344,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,75+,,Female
22.15669255,9.679649691,291,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,16-24,,Male
44.30276027,11.14829308,930,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,16-24,,Male
25.41723125,4.106171582,3570,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,16+,,Male
22.97776011,16.21250166,172,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,16+,,Male
16.26997834,2.135472338,12695,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,16+,,Male
27.85850753,11.0563857,734,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,25-34,,Male
32.39365554,31.83393481,43,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,25-34,,Male
18.80910008,4.342049717,1488,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,25-34,,Male
19.18917599,5.456854386,1458,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,35-44,,Male
0,0,62,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,35-44,,Male
18.56635485,7.051281722,1168,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,35-44,,Male
31.61891041,8.096419398,890,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,45-54,,Male
0,0,48,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,45-54,,Male
16.60187073,5.246962276,1994,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,45-54,,Male
49.58329666,32.90528028,149,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,55-64,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,55-64,,Male
7.208264476,2.952336538,2560,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,55-64,,Male
0,0,35,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence without injury,,65-74,,Male
7.192468077,2.533446783,2669,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,65-74,,Male
0,0,13,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence without injury,,75+,,Male
2.368581909,1.123422937,1886,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence without injury,,75+,,Male
62.04761543,17.6725869,658,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,16-24,,All adults
83.07398297,38.58787031,147,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,16-24,,All adults
62.31967407,9.110661425,1783,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,16-24,,All adults
33.86004036,3.901558094,7681,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,16+,,All adults
57.22428328,8.970106879,1781,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,16+,,All adults
23.05905829,1.710455116,25958,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,16+,,All adults
