V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Accommodation type_codelist,Accommodation type,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
6.300056777,3.654536432,1004,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault with injury,,35-44,,Female
10.50990223,8.306904482,842,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault with injury,,45-54,,Female
15.86134304,10.76138524,337,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault with injury,,45-54,,Female
5.898212551,2.641278944,2916,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault with injury,,45-54,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault with injury,,45-54,,Female
5.044254568,2.24437606,1077,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault with injury,,45-54,,Female
2.802276842,1.954140341,997,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault with injury,,45-54,,Female
5.917934668,3.106846272,906,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault with injury,,55-64,,Female
2.422813714,2.422590715,303,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault with injury,,55-64,,Female
4.302920341,1.603174687,2624,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault with injury,,55-64,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault with injury,,55-64,,Female
2.38271712,1.869173779,946,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault with injury,,55-64,,Female
4.817833985,3.408848491,772,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault with injury,,55-64,,Female
0,0,964,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,308,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault with injury,,65-74,,Female
0.811958498,0.50421566,2557,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault with injury,,65-74,,Female
0.417020757,0.41687451,871,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault with injury,,65-74,,Female
2.439614685,1.765097213,722,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault with injury,,65-74,,Female
0,0,737,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,331,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,2011,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault with injury,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,798,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault with injury,,75+,,Female
0,0,476,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault with injury,,75+,,Female
35.27993423,24.28925832,209,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault with injury,,16-24,,Male
38.10173642,16.88828414,226,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault with injury,,16-24,,Male
23.27272675,7.495291996,993,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault with injury,,16-24,,Male
28.20513824,13.96526731,345,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault with injury,,16-24,,Male
13.70978933,5.828511649,439,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault with injury,,16-24,,Male
7.398786705,2.852068588,4211,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault with injury,,16+,,Male
9.120193412,2.786408752,2660,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault with injury,,16+,,Male
7.294975211,1.284875448,13693,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault with injury,,16+,,Male
0,0,44,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault with injury,,16+,,Male
6.487305955,2.264534195,4919,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault with injury,,16+,,Male
8.023755766,1.629616378,4563,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault with injury,,16+,,Male
9.565671267,7.503004989,241,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault with injury,,25-34,,Male
4.20514115,2.6112293,589,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault with injury,,25-34,,Male
7.815016787,2.570053207,1669,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault with injury,,25-34,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault with injury,,25-34,,Male
1.684706663,1.684533146,608,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault with injury,,25-34,,Male
11.70519301,4.5300719,820,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault with injury,,25-34,,Male
10.90590211,7.501585121,536,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault with injury,,35-44,,Male
3.704242431,3.075388403,486,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault with injury,,35-44,,Male
4.966144432,2.04985163,2195,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault with injury,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault with injury,,35-44,,Male
1.926038768,1.365205877,829,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault with injury,,35-44,,Male
4.220506211,2.19814687,830,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault with injury,,35-44,,Male
4.167476624,2.434443063,748,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault with injury,,45-54,,Male
1.913393687,1.912935261,430,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault with injury,,45-54,,Male
9.851815195,3.088671801,2487,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault with injury,,45-54,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault with injury,,45-54,,Male
11.8981378,6.948105339,928,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault with injury,,45-54,,Male
12.74369633,4.669017129,811,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault with injury,,45-54,,Male
3.048555306,2.240422498,856,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault with injury,,55-64,,Male
7.135059115,5.264210868,381,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault with injury,,55-64,,Male
1.102314767,0.81094372,2330,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault with injury,,55-64,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault with injury,,55-64,,Male
0,0,802,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault with injury,,55-64,,Male
0,0,672,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault with injury,,55-64,,Male
1.111392836,1.11104058,946,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault with injury,,65-74,,Male
7.128359086,4.296321594,330,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault with injury,,65-74,,Male
1.164577157,0.743933263,2356,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault with injury,,65-74,,Male
0,0,16,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault with injury,,65-74,,Male
0,0,810,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault with injury,,65-74,,Male
2.87413358,2.375567071,600,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault with injury,,65-74,,Male
0,0,675,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,218,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,1663,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,16,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,597,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault with injury,,75+,,Male
0,0,391,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault with injury,,75+,,Male
49.68140446,20.12755129,420,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault,,16-24,,All adults
81.23679675,22.06003103,499,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault,,16-24,,All adults
35.32107795,6.341545905,2079,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault,,16-24,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault,,16-24,,All adults
38.65258129,10.93586422,738,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault,,16-24,,All adults
25.69124878,6.386950881,921,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault,,16-24,,All adults
16.1173934,2.727140996,8833,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault,,16+,,All adults
30.47097407,4.572029824,5294,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault,,16+,,All adults
18.75940206,1.391654499,29953,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault,,16+,,All adults
13.88453655,13.81423583,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault,,16+,,All adults
18.31369532,2.275174715,10904,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault,,16+,,All adults
21.34566269,2.244554386,10216,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault,,16+,,All adults
20.45854936,8.046324278,543,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault,,25-34,,All adults
26.72459533,6.971810264,1227,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault,,25-34,,All adults
23.81734312,3.678839932,4068,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault,,25-34,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault,,25-34,,All adults
17.07402839,4.316852933,1505,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault,,25-34,,All adults
29.66355586,6.071401634,2020,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault,,25-34,,All adults
15.82671962,5.162658022,1196,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault,,35-44,,All adults
26.02549932,9.226701629,930,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault,,35-44,,All adults
19.47005189,2.88941701,4862,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault,,35-44,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault,,35-44,,All adults
14.67827341,3.900509094,1832,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault,,35-44,,All adults
26.50082781,5.536443883,1834,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault,,35-44,,All adults
18.28748302,5.995497131,1590,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault,,45-54,,All adults
21.51408752,6.547841544,767,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault,,45-54,,All adults
26.63453249,3.848167917,5403,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault,,45-54,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault,,45-54,,All adults
32.86475185,7.686324754,2005,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault,,45-54,,All adults
26.98348121,5.765281684,1808,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault,,45-54,,All adults
15.6777628,5.217907807,1762,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault,,55-64,,All adults
23.97313074,13.62295465,684,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault,,55-64,,All adults
10.99581324,2.246352873,4954,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault,,55-64,,All adults
0,0,11,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault,,55-64,,All adults
8.580755197,2.74228275,1748,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault,,55-64,,All adults
8.23231395,2.930180685,1444,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault,,55-64,,All adults
5.239278881,2.388845327,1910,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault,,65-74,,All adults
5.121296426,2.648128087,638,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault,,65-74,,All adults
6.506275999,1.69214731,4913,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault,,65-74,,All adults
35.09702823,34.68594387,31,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault,,65-74,,All adults
7.234045705,3.508846941,1681,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault,,65-74,,All adults
7.45259916,2.864688977,1322,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault,,65-74,,All adults
1.484690186,1.118753311,1412,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault,,75+,,All adults
5.044598734,2.924260502,549,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault,,75+,,All adults
1.089499174,0.524795058,3674,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault,,75+,,All adults
0,0,23,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault,,75+,,All adults
1.377819298,0.795415133,1395,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault,,75+,,All adults
0,0,867,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault,,75+,,All adults
0,0,211,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault,,16-24,,Female
58.86524697,24.78105343,273,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault,,16-24,,Female
11.51167055,3.542043461,1086,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault,,16-24,,Female
8.873675053,5.250634332,393,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault,,16-24,,Female
19.30960594,6.95237825,482,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault,,16-24,,Female
11.68148593,2.859134776,4622,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault,,16+,,Female
25.27070377,5.25688946,2634,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault,,16+,,Female
13.15651078,1.484138669,16260,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault,,16+,,Female
0,0,37,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault,,16+,,Female
12.49144635,2.367919351,5985,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault,,16+,,Female
15.0340847,2.308812248,5653,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault,,16+,,Female
5.554378821,4.06753686,302,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault,,25-34,,Female
24.48219772,9.369970983,638,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault,,25-34,,Female
18.9818622,4.374751319,2399,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault,,25-34,,Female
19.98330353,6.063747506,897,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault,,25-34,,Female
21.93775806,6.889838886,1200,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault,,25-34,,Female
7.124782309,4.407864369,660,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault,,35-44,,Female
27.45631793,10.25659728,444,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault,,35-44,,Female
15.93739782,3.31899509,2667,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault,,35-44,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault,,35-44,,Female
13.33785183,5.424706564,1003,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault,,35-44,,Female
24.46364545,6.382528333,1004,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault,,35-44,,Female
27.59689154,11.09102213,842,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault,,45-54,,Female
29.89235963,12.39072086,337,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault,,45-54,,Female
20.79226349,5.146213741,2916,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault,,45-54,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Common assault,,45-54,,Female
25.28972411,9.831145287,1077,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Common assault,,45-54,,Female
9.514266888,4.268253873,997,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Common assault,,45-54,,Female
19.47818101,7.337498498,906,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Common assault,,55-64,,Female
9.982443623,6.121942746,303,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Common assault,,55-64,,Female
12.34392611,3.109901309,2624,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Common assault,,55-64,,Female
