V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Employment deprivation index_codelist,Employment deprivation index,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
1.638063782,1.639991611,526,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault,,55-64,,Male
3.491490145,3.486332466,437,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault,,55-64,,Male
19.08377959,6.610474525,1541,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault,,55-64,,Male
6.519323078,3.480040647,501,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault,,65-74,,Male
10.86849335,7.046354242,380,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault,,65-74,,Male
9.930278877,3.978013636,1607,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault,,65-74,,Male
3.735203041,3.723846458,394,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault,,75+,,Male
5.83480395,4.174958265,253,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault,,75+,,Male
1.289771336,0.911396808,1089,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault,,75+,,Male
12.36708598,5.581745739,399,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,16-24,,All adults
33.85073,9.461741308,581,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,16-24,,All adults
28.98520516,7.900544585,1438,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,16-24,,All adults
8.920132451,1.524003831,6427,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,16+,,All adults
17.02621094,2.555720345,6191,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,16+,,All adults
15.14015502,1.624266563,20124,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,16+,,All adults
15.12139941,5.655298617,773,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,25-34,,All adults
25.06335244,7.79225668,1155,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,25-34,,All adults
15.47662155,3.092958162,3030,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,25-34,,All adults
7.286400055,2.63948228,1110,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,35-44,,All adults
18.57739388,5.740464787,1003,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,35-44,,All adults
16.13375153,3.647154293,3336,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,35-44,,All adults
16.44007091,5.583885904,1203,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,45-54,,All adults
10.70542847,3.85646268,1080,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,45-54,,All adults
20.54845921,4.481081575,3469,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,45-54,,All adults
1.04975744,1.051685948,1097,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,55-64,,All adults
9.501016231,4.781348514,921,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,55-64,,All adults
12.0801318,3.620813613,3163,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,55-64,,All adults
4.951700083,2.122011168,1014,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,65-74,,All adults
3.780511616,2.960121627,823,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,65-74,,All adults
6.140058967,2.194010308,3271,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,65-74,,All adults
2.916248929,2.086729185,831,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,75+,,All adults
3.249232898,1.891657446,628,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,75+,,All adults
0.827220024,0.477954863,2417,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,75+,,All adults
5.339863444,5.330729129,183,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,16-24,,Female
18.44207213,7.145996681,334,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,16-24,,Female
13.61204945,7.387462108,750,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,16-24,,Female
5.978577443,1.963196608,3342,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,16+,,Female
12.53604642,2.314301103,3458,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,16+,,Female
10.17334875,1.70298946,10687,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,16+,,Female
3.049601347,2.166137458,399,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,25-34,,Female
16.4087892,4.897217462,722,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,25-34,,Female
14.58846258,4.181650146,1719,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,25-34,,Female
1.681166125,0.971547465,597,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,35-44,,Female
20.52825835,7.991309623,539,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,35-44,,Female
11.40237658,3.214630502,1789,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,35-44,,Female
19.00661747,9.09279572,642,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,45-54,,Female
7.640568719,5.109060547,561,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,45-54,,Female
14.32500324,5.742324371,1815,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,45-54,,Female
2.117310803,2.119937017,571,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,55-64,,Female
14.71882185,8.403654914,484,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,55-64,,Female
7.505143427,3.386814729,1622,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,55-64,,Female
3.398551695,2.524288935,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,65-74,,Female
0,0,443,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,65-74,,Female
4.770411283,2.577992628,1664,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,65-74,,Female
2.221896346,2.208913727,437,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,75+,,Female
1.66207286,1.66046268,375,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,75+,,Female
0.464133081,0.464151834,1328,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,75+,,Female
17.85711779,9.052741323,216,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,16-24,,Male
50.48759399,18.04154562,247,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,16-24,,Male
43.74274106,13.77404105,688,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,16-24,,Male
11.80746493,2.401684653,3085,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,16+,,Male
22.13570686,4.725236823,2733,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,16+,,Male
20.25099319,2.766562862,9437,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,16+,,Male
25.2494899,10.21058347,374,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,25-34,,Male
35.14487076,15.8114964,433,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,25-34,,Male
16.36143616,4.568419531,1311,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,25-34,,Male
12.99348646,5.233250431,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,35-44,,Male
16.58879993,8.263075464,464,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,35-44,,Male
20.94779692,6.459251905,1547,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,35-44,,Male
13.62281697,6.149914278,561,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,45-54,,Male
13.84924564,5.81172971,519,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,45-54,,Male
26.85882021,6.912115755,1654,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,45-54,,Male
0,0,526,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,55-64,,Male
3.491490145,3.486332466,437,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,55-64,,Male
16.68803042,6.415686112,1541,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,55-64,,Male
6.519323078,3.480040647,501,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,65-74,,Male
8.474676257,6.630616451,380,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,65-74,,Male
7.567308161,3.609846591,1607,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,65-74,,Male
3.735203041,3.723846458,394,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Common assault with no injury,,75+,,Male
5.83480395,4.174958265,253,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Common assault with no injury,,75+,,Male
1.289771336,0.911396808,1089,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Common assault with no injury,,75+,,Male
2.342048773,2.341988351,399,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,16-24,,All adults
14.40391954,7.121843136,581,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,16-24,,All adults
9.582676376,4.831247623,1438,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,16-24,,All adults
2.649906558,1.005245039,6427,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,16+,,All adults
9.440038826,2.438209965,6191,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,16+,,All adults
4.408621044,0.854598558,20124,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,16+,,All adults
4.187216592,3.231993658,773,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,25-34,,All adults
9.406449085,3.251456733,1155,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,25-34,,All adults
5.93850082,1.754212185,3030,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,25-34,,All adults
0.301917857,0.301611973,1110,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,35-44,,All adults
9.678840902,4.646521843,1003,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,35-44,,All adults
4.264033163,1.552116818,3336,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,35-44,,All adults
8.688757206,4.601361447,1203,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,45-54,,All adults
21.52442361,11.1155775,1080,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,45-54,,All adults
5.437680915,1.823157041,3469,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,45-54,,All adults
0,0,1097,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,55-64,,All adults
0,0,921,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,55-64,,All adults
1.487028406,0.868565637,3163,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,55-64,,All adults
1.11946348,1.119974906,1014,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,65-74,,All adults
0,0,823,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,65-74,,All adults
2.395261908,1.316208563,3271,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,65-74,,All adults
0,0,831,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,75+,,All adults
0,0,628,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,75+,,All adults
0,0,2417,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,75+,,All adults
5.339863444,5.330729129,183,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,16-24,,Female
12.82407627,8.639644741,334,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,16-24,,Female
15.07225972,9.296234711,750,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,16-24,,Female
4.375316743,1.947360558,3342,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,16+,,Female
13.26785244,4.129041391,3458,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,16+,,Female
6.285242468,1.514961762,10687,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,16+,,Female
6.618339878,6.599467607,399,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,25-34,,Female
14.88176398,5.712917473,722,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,25-34,,Female
10.37177335,3.384389243,1719,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,25-34,,Female
0.598447487,0.596849441,597,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,35-44,,Female
12.09830523,6.600148625,539,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,35-44,,Female
5.4439344,2.678477166,1789,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,35-44,,Female
14.67702135,8.560410882,642,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,45-54,,Female
38.89383533,21.57236784,561,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,45-54,,Female
4.702950233,1.787383539,1815,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,45-54,,Female
0,0,571,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,55-64,,Female
0,0,484,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,55-64,,Female
2.556388175,1.681890388,1622,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,55-64,,Female
0,0,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,65-74,,Female
0,0,443,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,65-74,,Female
4.69385485,2.579448427,1664,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,65-74,,Female
0,0,437,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,75+,,Female
0,0,375,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,75+,,Female
0,0,1328,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,75+,,Female
0,0,216,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,16-24,,Male
16.10969028,11.49163162,247,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,16-24,,Male
4.312924039,3.13823144,688,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,16-24,,Male
0.956301357,0.556567674,3085,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,16+,,Male
5.084252337,2.244299331,2733,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,16+,,Male
2.477579673,0.762373576,9437,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,16+,,Male
2.147533977,2.147238663,374,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,25-34,,Male
3.028370165,2.410463858,433,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,25-34,,Male
1.521921759,0.908964189,1311,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,25-34,,Male
0,0,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,35-44,,Male
7.212584448,6.550088666,464,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,35-44,,Male
3.063515729,1.541484285,1547,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,35-44,,Male
2.115542862,2.118508754,561,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,45-54,,Male
3.707538229,2.250030439,519,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,45-54,,Male
6.182671458,3.194507649,1654,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,45-54,,Male
0,0,526,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Domestic violence,,55-64,,Male
0,0,437,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Domestic violence,,55-64,,Male
0.409976182,0.409913103,1541,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Domestic violence,,55-64,,Male
